date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:27	73890/73890	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:51:30%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-5.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-5.jpg	(from https://natflixfitness.com/)
20:04:27	46919/46919	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:51:28%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-1.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-1.jpg	(from https://natflixfitness.com/)
20:04:27	46043/46043	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:51:28%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-2.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-2.jpg	(from https://natflixfitness.com/)
20:04:27	33509/33509	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:51:29%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-3.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-3.jpg	(from https://natflixfitness.com/)
20:04:28	51309/51309	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2015:51:29%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-4.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-22-at-09.09.50-4.jpg	(from https://natflixfitness.com/)
20:04:28	156653/156653	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Oct%202023%2020:43:53%20GMT	https://natflixfitness.com/wp-content/uploads/2023/10/anual.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2023/10/anual.png	(from https://natflixfitness.com/)
20:04:28	62510/62510	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Oct%202023%2020:43:54%20GMT	https://natflixfitness.com/wp-content/uploads/2023/10/mensal.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2023/10/mensal.png	(from https://natflixfitness.com/)
20:04:28	92067/92067	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Oct%202023%2020:43:56%20GMT	https://natflixfitness.com/wp-content/uploads/2023/10/trimestral.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2023/10/trimestral.png	(from https://natflixfitness.com/)
20:04:28	97070/97070	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Oct%202023%2020:43:55%20GMT	https://natflixfitness.com/wp-content/uploads/2023/10/semestral.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2023/10/semestral.png	(from https://natflixfitness.com/)
20:04:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:04:30%20GMT	https://natflixfitness.com/e	C:/Meus%20Sites/natflix/natflixfitness.com/e	(from https://natflixfitness.com/)
20:04:29	810/810	---M-Z	200	added ('OK')	text/css	date:Mon,%2004%20Nov%202024%2019:38:56%20GMT	https://natflixfitness.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/reading-progress.min.css?ver=6.0.8	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/reading-progress.mind42d.css	(from https://natflixfitness.com/)
20:04:29	1827/1827	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2018:17:12%20GMT	https://natflixfitness.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://natflixfitness.com/)
20:04:30	25202/25202	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Nov%202023%2013:23:26%20GMT	https://natflixfitness.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from https://natflixfitness.com/)
20:04:30	5520/5520	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2012%20Aug%202023%2002:48:26%20GMT	https://natflixfitness.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Meus%20Sites/natflix/natflixfitness.com/wp-includes/js/imagesloaded.minbb93.js	(from https://natflixfitness.com/)
20:04:30	15347/15347	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://natflixfitness.com/)
20:04:30	10597/10597	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Nov%202024%2019:38:56%20GMT	https://natflixfitness.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=6.0.8	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.mind42d.js	(from https://natflixfitness.com/)
20:04:31	23560/23560	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Nov%202024%2019:39:03%20GMT	https://natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min.js?ver=3.12.5	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min03ec.js	(from https://natflixfitness.com/)
20:04:31	1272/1272	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Nov%202024%2019:38:56%20GMT	https://natflixfitness.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/reading-progress.min.js?ver=6.0.8	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/reading-progress.mind42d.js	(from https://natflixfitness.com/)
20:04:31	5801/5801	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Nov%202023%2013:23:26%20GMT	https://natflixfitness.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.17.1	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min5d63.js	(from https://natflixfitness.com/)
20:04:31	5326/5326	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.26.4	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min1c88.js	(from https://natflixfitness.com/)
20:04:31	52754/52754	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.26.4	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/js/frontend-modules.min1c88.js	(from https://natflixfitness.com/)
20:04:32	4776/4776	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2030%20Sep%202024%2013:41:32%20GMT	https://natflixfitness.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Meus%20Sites/natflix/natflixfitness.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://natflixfitness.com/)
20:04:32	9141/9141	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Feb%202024%2001:23:16%20GMT	https://natflixfitness.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Meus%20Sites/natflix/natflixfitness.com/wp-includes/js/dist/i18n.minc33c.js	(from https://natflixfitness.com/)
20:04:32	24674/24674	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Nov%202023%2013:23:26%20GMT	https://natflixfitness.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.17.1	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor-pro/assets/js/frontend.min5d63.js	(from https://natflixfitness.com/)
20:04:32	21464/21464	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Jun%202024%2021:25:22%20GMT	https://natflixfitness.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Meus%20Sites/natflix/natflixfitness.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://natflixfitness.com/)
20:04:33	45428/45428	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.26.4	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/js/frontend.min1c88.js	(from https://natflixfitness.com/)
20:04:33	212084/212084	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Nov%202023%2013:23:26%20GMT	https://natflixfitness.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.17.1	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min5d63.js	(from https://natflixfitness.com/)
20:04:33	119260/119260	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2007:29:45%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/295048837_415685917260076_67381699611ss74221068_n.jpg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/295048837_415685917260076_67381699611ss74221068_n.jpg	(from https://natflixfitness.com/wp-content/uploads/elementor/css/post-51.css?ver=1734685051)
20:04:34	99175/99175	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2001:39:19%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/fundo-netflix.jpg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/fundo-netflix.jpg	(from https://natflixfitness.com/wp-content/uploads/elementor/css/post-51.css?ver=1734685051)
20:04:34	123520/123520	---M--	200	added ('OK')	font/woff2	date:Mon,%2004%20Nov%202024%2019:39:03%20GMT	https://natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.12.5)
20:04:34	294780/294780	---M--	200	added ('OK')	font/woff	date:Mon,%2004%20Nov%202024%2019:39:03%20GMT	https://natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.12.5)
20:04:35	776099/776099	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2004%20Nov%202024%2019:39:03%20GMT	https://natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://natflixfitness.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.12.5)
20:04:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:04:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:04:35	77160/77160	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:04:35	98024/98024	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:04:35	165548/165548	---M--	200	added ('OK')	font/ttf	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:04:36	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Jan%202025%2020:55:36%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://natflixfitness.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
20:04:36	20647/20647	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202024%2008:57:34%20GMT	https://natflixfitness.com/wp-content/uploads/elementor/css/post-59.css?ver=1734685054	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/elementor/css/post-59a405.css	(from https://natflixfitness.com/planos/)
20:04:37	51713/51713	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:04:38%20GMT	https://natflixfitness.com/wp-json/wp/v2/pages/59	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/wp/v2/pages/59.json	(from https://natflixfitness.com/planos/)
20:04:38	2129/2129	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:04:39%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fplanos%2F	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed4e6f.json	(from https://natflixfitness.com/planos/)
20:04:38	2289/2289	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Jan%202025%2023:04:39%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fplanos%2F&format=xml	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed029a	(from https://natflixfitness.com/planos/)
20:04:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:04:39%20GMT	https://natflixfitness.com/?p=59	C:/Meus%20Sites/natflix/natflixfitness.com/index1098.html	(from https://natflixfitness.com/planos/)
20:04:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:04:40%20GMT	https://natflixfitness.com/planos/e	C:/Meus%20Sites/natflix/natflixfitness.com/planos/e	(from https://natflixfitness.com/planos/)
20:04:39	16417/16417	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202024%2008:57:37%20GMT	https://natflixfitness.com/wp-content/uploads/elementor/css/post-661.css?ver=1734685057	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/elementor/css/post-6619d81.css	(from https://natflixfitness.com/modalidades/)
20:04:40	45308/45308	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:04:41%20GMT	https://natflixfitness.com/wp-json/wp/v2/pages/661	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/wp/v2/pages/661.json	(from https://natflixfitness.com/modalidades/)
20:04:40	2154/2154	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:04:41%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fmodalidades%2F	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed2b59.json	(from https://natflixfitness.com/modalidades/)
20:04:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:04:42%20GMT	https://natflixfitness.com/?p=661	C:/Meus%20Sites/natflix/natflixfitness.com/indexd4f5.html	(from https://natflixfitness.com/modalidades/)
20:04:41	2314/2314	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Jan%202025%2023:04:42%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Fmodalidades%2F&format=xml	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embedcacd	(from https://natflixfitness.com/modalidades/)
20:04:41	121454/121454	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2004:54:37%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-66-2.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-66-2.png	(from https://natflixfitness.com/modalidades/)
20:04:41	318187/318187	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:09:10%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-98.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-98.png	(from https://natflixfitness.com/modalidades/)
20:04:42	85783/85783	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2004:54:40%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-70.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-70.png	(from https://natflixfitness.com/modalidades/)
20:04:42	120990/120990	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2005:08:39%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-72-1.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-72-1.png	(from https://natflixfitness.com/modalidades/)
20:04:42	115975/115975	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2005:08:41%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-73.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-73.png	(from https://natflixfitness.com/modalidades/)
20:04:42	126121/126121	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2005:08:42%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-75.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-75.png	(from https://natflixfitness.com/modalidades/)
20:04:42	88513/88513	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2005:08:43%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-77.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-77.png	(from https://natflixfitness.com/modalidades/)
20:04:43	129879/129879	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:03:04%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-94.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-94.png	(from https://natflixfitness.com/modalidades/)
20:04:43	120171/120171	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2005:08:45%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-80.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-80.png	(from https://natflixfitness.com/modalidades/)
20:04:43	123047/123047	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Nov%202022%2004:54:39%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-68-1.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-68-1.png	(from https://natflixfitness.com/modalidades/)
20:04:43	151208/151208	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:02:57%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-88.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-88.png	(from https://natflixfitness.com/modalidades/)
20:04:43	121711/121711	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:03:06%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-95.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-95.png	(from https://natflixfitness.com/modalidades/)
20:04:44	376239/376239	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:09:12%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-99.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-99.png	(from https://natflixfitness.com/modalidades/)
20:04:44	94547/94547	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:02:59%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-89.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-89.png	(from https://natflixfitness.com/modalidades/)
20:04:44	302609/302609	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:09:14%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-100.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-100.png	(from https://natflixfitness.com/modalidades/)
20:04:44	102921/102921	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:03:01%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-92.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-92.png	(from https://natflixfitness.com/modalidades/)
20:04:44	107256/107256	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:02:56%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-87.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-87.png	(from https://natflixfitness.com/modalidades/)
20:04:45	100005/100005	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:03:08%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/Group-96.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/Group-96.png	(from https://natflixfitness.com/modalidades/)
20:04:45	80770/80770	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Feb%202023%2018:53:48%20GMT	https://natflixfitness.com/wp-content/uploads/2023/02/pilates.png	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2023/02/pilates.png	(from https://natflixfitness.com/modalidades/)
20:04:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:04:47%20GMT	https://natflixfitness.com/modalidades/e	C:/Meus%20Sites/natflix/natflixfitness.com/modalidades/e	(from https://natflixfitness.com/modalidades/)
20:04:46	645/645	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Jan%202025%2020:55:35%20GMT	https://natflixfitness.com/wp-content/plugins/elementor/assets/css/conditionals/shapes.min.css?ver=3.26.4	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/plugins/elementor/assets/css/conditionals/shapes.min1c88.css	(from https://natflixfitness.com/treinos-em-casa/)
20:04:46	29341/29341	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Dec%202024%2008:57:41%20GMT	https://natflixfitness.com/wp-content/uploads/elementor/css/post-1412.css?ver=1734685061	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/elementor/css/post-1412bb07.css	(from https://natflixfitness.com/treinos-em-casa/)
20:04:47	58694/58694	---MC-	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:04:48%20GMT	https://natflixfitness.com/wp-json/wp/v2/pages/1412	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/wp/v2/pages/1412.json	(from https://natflixfitness.com/treinos-em-casa/)
20:04:48	2174/2174	---M--	200	added ('OK')	application/json	date:Tue,%2014%20Jan%202025%2023:04:49%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Ftreinos-em-casa%2F	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embed9fe0.json	(from https://natflixfitness.com/treinos-em-casa/)
20:04:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2023:04:49%20GMT	https://natflixfitness.com/?p=1412	C:/Meus%20Sites/natflix/natflixfitness.com/index83ef.html	(from https://natflixfitness.com/treinos-em-casa/)
20:04:48	2334/2334	---M-Z	200	added ('OK')	text/xml	date:Tue,%2014%20Jan%202025%2023:04:49%20GMT	https://natflixfitness.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnatflixfitness.com%2Ftreinos-em-casa%2F&format=xml	C:/Meus%20Sites/natflix/natflixfitness.com/wp-json/oembed/1.0/embeda07a	(from https://natflixfitness.com/treinos-em-casa/)
20:04:48	52276/52276	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2014:02:18%20GMT	https://natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-23-at-11.02.08-727x1024.jpeg	C:/Meus%20Sites/natflix/natflixfitness.com/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-23-at-11.02.08-727x1024.jpg	(from https://natflixfitness.com/treinos-em-casa/)
